2.62	0.09551912222	-0.3164227176
2.63	0.09346395987	-0.3166589445
2.64	0.0914178823	-0.3168900449
2.65	0.08938086973	-0.3171160415
2.66	0.08735290234	-0.3173369568
2.67	0.0853339603	-0.3175528135
2.68	0.08332402378	-0.3177636341
2.69	0.08132307291	-0.3179694411
2.7	0.07933108784	-0.318170257
2.71	0.07734804869	-0.318366104
2.72	0.07537393555	-0.3185570047
2.73	0.07340872854	-0.3187429811
2.74	0.07145240772	-0.3189240557
2.75	0.06950495318	-0.3191002506
2.76	0.06756634498	-0.3192715878
2.77	0.06563656316	-0.3194380896
2.78	0.06371558778	-0.319599778
2.79	0.06180339885	-0.3197566749
2.8	0.05989997639	-0.3199088023
2.81	0.05800530043	-0.3200561821
2.82	0.05611935095	-0.3201988361
2.83	0.05424210796	-0.3203367861
2.84	0.05237355143	-0.3204700538
2.85	0.05051366134	-0.3205986611
2.86	0.04866241765	-0.3207226294
2.87	0.04681980033	-0.3208419803
2.88	0.04498578932	-0.3209567355
2.89	0.04316036457	-0.3210669164
2.9	0.04134350602	-0.3211725445
2.91	0.03953519359	-0.3212736411
2.92	0.03773540721	-0.3213702276
2.93	0.0359441268	-0.3214623252
2.94	0.03416133226	-0.3215499553
2.95	0.03238700351	-0.3216331389
2.96	0.03062112044	-0.3217118973
2.97	0.02886366295	-0.3217862516
2.98	0.02711461093	-0.3218562226
2.99	0.02537394426	-0.3219218316
3	0.02364164284	-0.3219830993
3.01	0.02191768653	-0.3220400468
3.02	0.0202020552	-0.3220926947
3.03	0.01849472874	-0.322141064
3.04	0.01679568701	-0.3221851753
3.05	0.01510490987	-0.3222250493
3.06	0.01342237718	-0.3222607067
3.07	0.01174806881	-0.322292168
3.08	0.01008196461	-0.3223194539
3.09	0.008424044439	-0.3223425847
3.1	0.00677428815	-0.3223615809
3.11	0.005132675596	-0.3223764629
3.12	0.003499186629	-0.322387251
3.13	0.0018738011	-0.3223939656
3.14	0.0002564988596	-0.3223966268
3.15	-0.001352740242	-0.3223952548
3.16	-0.002953936355	-0.3223898698
3.17	-0.004547109629	-0.3223804918
